id,Age,Gender,Annual Income,Marital Status,Number of Dependents,Education Level,Occupation,Health Score,Location,Policy Type,Previous Claims,Vehicle Age,Credit Score,Insurance Duration,Policy Start Date,Customer Feedback,Smoking Status,Exercise Frequency,Property Type,Premium Amount
301593,39.0,Male,20881.0,Single,3.0,Bachelor's,Unemployed,47.41688035997072,Suburban,Basic,1.0,18.0,584.0,7.0,2019-10-24 15:21:39.132191,Poor,Yes,Weekly,House,1510.0
145445,27.0,Male,143551.0,Single,3.0,Bachelor's,,11.926310776452368,Suburban,Comprehensive,,8.0,369.0,1.0,2020-05-26 15:21:39.279729,Poor,Yes,Monthly,Condo,472.0
893003,42.0,Female,30373.0,Divorced,,Bachelor's,Employed,23.6104507238732,Suburban,Comprehensive,,6.0,793.0,3.0,2020-02-27 15:21:39.252145,Average,Yes,Rarely,House,1391.0
1148298,27.0,Female,51144.0,Married,2.0,Bachelor's,,37.17891100069045,Urban,Basic,2.0,16.0,303.0,3.0,2019-11-20 15:21:39.255696,Good,Yes,Daily,Condo,4346.0
456663,31.0,Male,,Married,4.0,Bachelor's,Unemployed,24.168329326133225,Urban,Basic,,6.0,607.0,5.0,2022-04-03 15:21:39.207847,Good,Yes,Monthly,Condo,246.0
22679,36.0,Female,56036.0,Married,3.0,PhD,Self-Employed,20.782825358949097,Rural,Comprehensive,1.0,18.0,617.0,8.0,2020-07-13 15:21:39.184157,Good,Yes,Rarely,Apartment,112.0
938301,51.0,Male,2533.0,Single,2.0,Bachelor's,Employed,35.77478979304403,Rural,Basic,2.0,7.0,,1.0,2020-02-18 15:21:39.134960,Average,No,Monthly,Condo,638.0
16620,44.0,Male,11082.0,Divorced,1.0,Master's,Employed,35.49180192648214,Rural,Basic,0.0,9.0,501.0,7.0,2023-03-04 15:21:39.261856,Poor,Yes,Weekly,Apartment,1002.0
245376,63.0,Female,39058.0,Single,1.0,Bachelor's,Employed,41.81003827977732,Rural,Comprehensive,2.0,8.0,522.0,3.0,2021-11-12 15:21:39.187211,Good,No,Rarely,Condo,1718.0
267357,55.0,Female,2576.0,Single,2.0,PhD,Self-Employed,23.7206163195019,Urban,Basic,,1.0,634.0,3.0,2021-11-30 15:21:39.263607,Poor,Yes,Monthly,Condo,2072.0
796769,63.0,Female,16696.0,Divorced,3.0,Master's,Employed,8.238025873737717,Suburban,Comprehensive,2.0,1.0,,8.0,2023-02-19 15:21:39.134960,Good,Yes,Rarely,House,876.0
1176756,52.0,Female,11082.0,Single,4.0,PhD,,19.895369470044304,Suburban,Premium,1.0,9.0,734.0,5.0,2020-11-22 15:21:39.261856,Average,Yes,Monthly,House,2726.0
1118492,22.0,Female,98200.0,Married,3.0,Bachelor's,Unemployed,14.5274741148806,Rural,Premium,,5.0,515.0,9.0,2019-12-04 15:21:39.155231,Poor,Yes,Weekly,Condo,286.0
651792,58.0,Female,11531.0,Single,2.0,PhD,Unemployed,18.99451079205364,Urban,Comprehensive,1.0,3.0,589.0,7.0,2021-09-27 15:21:39.164044,Good,No,Daily,Condo,1746.0
889666,41.0,Female,80760.0,Divorced,1.0,Master's,Self-Employed,19.206628826602405,Rural,Comprehensive,1.0,2.0,481.0,1.0,2023-07-16 15:21:39.097737,Good,No,Weekly,Condo,2235.0
897400,27.0,Male,22387.0,Married,2.0,PhD,Self-Employed,48.565826292609685,Rural,Premium,1.0,8.0,581.0,8.0,2022-09-13 15:21:39.132191,Poor,Yes,Monthly,Condo,1663.0
1007081,36.0,Male,39729.0,Single,1.0,PhD,Employed,3.917018618675633,Suburban,Premium,0.0,11.0,674.0,7.0,2023-08-28 15:21:39.119168,Average,No,Monthly,Apartment,961.0
467298,43.0,Female,70434.0,Single,0.0,Bachelor's,,15.967109887594164,Rural,Premium,2.0,7.0,551.0,7.0,2024-06-14 15:21:39.155231,Poor,No,Rarely,Apartment,3074.0
232364,45.0,Male,40252.0,Single,2.0,High School,Self-Employed,36.9288823983812,Suburban,Basic,,11.0,,7.0,2023-02-27 15:21:39.181605,Average,Yes,Rarely,Condo,478.0
223845,21.0,Female,5940.0,Single,3.0,PhD,,6.63419357932049,Suburban,Premium,1.0,18.0,753.0,2.0,2024-05-30 15:21:39.085129,Average,Yes,Daily,Condo,1871.0
1032436,56.0,Male,78832.0,Divorced,4.0,Master's,Employed,13.898445591208167,Urban,Premium,1.0,6.0,310.0,5.0,2020-08-18 15:21:39.175719,Average,No,Weekly,Condo,1614.0
841642,64.0,Female,23449.0,Married,1.0,Bachelor's,,9.955943556816784,Urban,Premium,,6.0,833.0,4.0,2020-04-01 15:21:39.120168,,No,Daily,Condo,1137.0
53562,52.0,Male,,Single,2.0,Bachelor's,Employed,10.636766659445067,Urban,Basic,,18.0,413.0,1.0,2020-01-29 15:21:39.155231,Good,Yes,Monthly,Apartment,605.0
1157423,59.0,Male,8870.0,Single,2.0,Bachelor's,Self-Employed,45.07494366376248,Suburban,Comprehensive,,2.0,636.0,8.0,2023-12-11 15:21:39.211806,Good,No,Monthly,House,1070.0
565880,29.0,Female,44929.0,Single,2.0,High School,Unemployed,46.7982509081347,Suburban,Comprehensive,,17.0,735.0,7.0,2019-08-25 15:21:39.090124,Average,Yes,Rarely,House,709.0
224065,36.0,Female,17287.0,Single,3.0,High School,Unemployed,,Suburban,Comprehensive,,8.0,704.0,6.0,2019-11-26 15:21:39.220389,Poor,No,Rarely,Condo,1046.0
112668,47.0,Male,5958.0,Divorced,4.0,High School,,44.16751490554531,Urban,Comprehensive,,7.0,653.0,2.0,2024-06-07 15:21:39.134960,,No,Monthly,Condo,341.0
746058,42.0,Female,1237.0,Married,2.0,High School,Employed,19.84932478629542,Urban,Comprehensive,1.0,0.0,,5.0,2022-02-11 15:21:39.144722,Good,Yes,Rarely,Apartment,2026.0
453329,40.0,Female,17093.0,Divorced,2.0,Bachelor's,Unemployed,5.673859062605569,Rural,Basic,0.0,0.0,766.0,5.0,2024-08-09 15:21:39.222387,Average,Yes,Rarely,Apartment,100.0
620899,48.0,Female,,Married,1.0,High School,,31.853608759893422,Urban,Premium,1.0,12.0,327.0,1.0,2019-12-07 15:21:39.134960,Average,Yes,Monthly,Apartment,1399.0
249911,60.0,Male,4958.0,Single,3.0,High School,,37.8440144940174,Rural,Basic,,18.0,439.0,3.0,2019-11-24 15:21:39.134960,Average,Yes,Daily,House,902.0
467287,20.0,Male,91485.0,Divorced,2.0,PhD,Self-Employed,17.780868492107142,Suburban,Comprehensive,0.0,0.0,707.0,2.0,2023-01-01 15:21:39.176717,,Yes,Daily,Condo,254.0
1045590,37.0,Male,823.0,Divorced,2.0,Master's,,18.912801940502742,Rural,Premium,,5.0,,9.0,2021-05-23 15:21:39.155231,Good,No,Rarely,House,2310.0
1166478,36.0,Male,35484.0,Married,3.0,Bachelor's,Employed,17.54726653379083,Rural,Premium,2.0,9.0,781.0,1.0,2022-09-17 15:21:39.266452,Poor,Yes,Weekly,Condo,1008.0
1119189,27.0,Male,27331.0,Married,3.0,High School,,14.83766797524532,Suburban,Comprehensive,0.0,9.0,479.0,6.0,2022-04-03 15:21:39.094752,Good,No,Weekly,Apartment,715.0
444043,26.0,Male,44231.0,Single,0.0,High School,Self-Employed,8.771201042883773,Rural,Basic,0.0,17.0,682.0,1.0,2019-11-29 15:21:39.192212,Poor,Yes,Monthly,House,488.0
668447,60.0,Male,59152.0,Divorced,4.0,High School,Employed,6.886771303213454,Urban,Comprehensive,2.0,14.0,447.0,1.0,2021-03-30 15:21:39.155231,Average,Yes,Rarely,Condo,834.0
874824,41.0,Male,5070.0,Divorced,2.0,PhD,,15.595098221884864,Urban,Comprehensive,0.0,16.0,397.0,2.0,2022-01-17 15:21:39.093681,Poor,No,Rarely,Apartment,535.0
740635,60.0,Male,,Divorced,4.0,Master's,,12.776742342449182,Rural,Premium,1.0,1.0,703.0,1.0,2021-05-19 15:21:39.155231,,Yes,Rarely,House,3003.0
457152,36.0,Male,44938.0,,,Bachelor's,Self-Employed,31.51896601172545,Urban,Premium,,4.0,625.0,4.0,2021-06-29 15:21:39.245086,Good,Yes,Monthly,Apartment,2733.0
1135479,30.0,Male,2788.0,Single,4.0,Bachelor's,Unemployed,19.917481988940867,Rural,Basic,1.0,0.0,381.0,3.0,2022-11-29 15:21:39.143708,Average,Yes,Daily,House,20.0
778915,30.0,Male,26863.0,Divorced,0.0,Master's,Unemployed,52.82649878693152,Urban,Basic,,13.0,,1.0,2020-06-10 15:21:39.102694,Good,Yes,Monthly,Condo,23.0
626463,35.0,Female,34244.0,Married,4.0,High School,,32.63835502139171,Rural,Comprehensive,2.0,12.0,749.0,2.0,2022-04-11 15:21:39.261856,Average,No,Rarely,House,34.0
1088305,55.0,Male,49079.0,Married,2.0,High School,,14.926896860666483,Rural,Basic,0.0,9.0,438.0,5.0,2023-05-07 15:21:39.259788,Good,No,Monthly,Apartment,3688.0
131360,46.0,Female,38791.0,Divorced,1.0,High School,Unemployed,46.12308907775039,Rural,Premium,1.0,5.0,528.0,3.0,2022-12-15 15:21:39.252145,Poor,Yes,Monthly,Apartment,693.0
614654,30.0,Male,45636.0,Divorced,3.0,Master's,Unemployed,36.68231829542954,Suburban,Comprehensive,1.0,18.0,600.0,4.0,2019-10-05 15:21:39.083497,Poor,No,Rarely,Condo,1836.0
286007,56.0,Female,33132.0,Divorced,2.0,Bachelor's,Unemployed,14.98652127773615,Rural,Basic,1.0,8.0,827.0,6.0,2020-07-02 15:21:39.110557,,No,Daily,Condo,2501.0
807915,25.0,Female,1796.0,Married,3.0,Bachelor's,Unemployed,31.94878206959741,Rural,Basic,2.0,17.0,671.0,9.0,2020-02-17 15:21:39.254678,Good,Yes,Weekly,Apartment,2884.0
151960,22.0,Female,3724.0,Married,1.0,Bachelor's,Employed,38.77451664994945,Rural,Comprehensive,3.0,9.0,534.0,8.0,2024-02-02 15:21:39.106582,Poor,Yes,Weekly,House,1684.0
334258,41.0,Male,28886.0,Single,3.0,High School,,16.719358406304536,Rural,Basic,0.0,4.0,495.0,8.0,2020-05-03 15:21:39.134960,Poor,No,Rarely,Condo,1052.0
396347,40.0,Female,615.0,Divorced,,Bachelor's,,,Rural,Premium,,0.0,766.0,7.0,2024-04-30 15:21:39.093681,Good,Yes,Weekly,House,757.0
1170363,22.0,Female,14791.0,Married,4.0,Master's,,15.624994344282356,Suburban,Basic,2.0,13.0,,3.0,2024-01-24 15:21:39.134960,Poor,Yes,Monthly,House,1327.0
200245,40.0,Male,30226.0,Single,4.0,PhD,,12.177216461223798,Suburban,Premium,1.0,6.0,713.0,3.0,2021-07-21 15:21:39.134960,Good,No,Weekly,Apartment,517.0
1161103,43.0,Female,5341.0,Divorced,,High School,Self-Employed,24.508623823745086,Suburban,Basic,4.0,12.0,780.0,5.0,2024-03-14 15:21:39.231531,Average,No,Rarely,House,159.0
434024,32.0,Female,127868.0,Divorced,2.0,Bachelor's,Self-Employed,53.84469890106492,Urban,Comprehensive,1.0,3.0,798.0,5.0,2023-01-31 15:21:39.174719,Average,No,Rarely,House,4024.0
159798,62.0,Male,2864.0,Married,,Bachelor's,,9.010312445671373,Urban,Premium,2.0,18.0,627.0,6.0,2023-01-05 15:21:39.114118,Poor,Yes,Daily,Apartment,884.0
467805,61.0,Male,58215.0,Divorced,4.0,Master's,Employed,19.356400135470725,Urban,Comprehensive,1.0,10.0,313.0,4.0,2022-06-27 15:21:39.223901,Good,Yes,Daily,Condo,268.0
746842,22.0,Male,93551.0,Divorced,,Bachelor's,Unemployed,3.271024220860592,Urban,Comprehensive,,14.0,515.0,4.0,2019-12-27 15:21:39.155231,Poor,No,Daily,House,2970.0
733828,27.0,Male,27194.0,Single,2.0,High School,Unemployed,4.955965078560476,Suburban,Premium,1.0,6.0,613.0,5.0,2021-02-27 15:21:39.091080,Poor,No,Weekly,Apartment,1295.0
1057374,34.0,Female,31352.0,Married,,High School,,15.898668713560827,Urban,Premium,1.0,13.0,,9.0,2022-10-26 15:21:39.188220,Good,No,Rarely,Condo,761.0
137286,37.0,Female,36766.0,Married,2.0,PhD,,33.858359768707786,Rural,Premium,1.0,5.0,657.0,8.0,2022-09-02 15:21:39.103944,Poor,Yes,Rarely,Apartment,528.0
256406,27.0,Male,43944.0,Married,0.0,Bachelor's,Unemployed,15.284474272615062,Rural,Comprehensive,1.0,7.0,,9.0,2022-11-04 15:21:39.133866,Poor,Yes,Monthly,Condo,841.0
192482,56.0,Male,5816.0,Single,1.0,Bachelor's,,28.944461771811536,Rural,Basic,1.0,5.0,696.0,9.0,2023-02-27 15:21:39.146733,Poor,Yes,Rarely,Apartment,619.0
270056,,Male,19303.0,Divorced,,Bachelor's,,32.11136802946461,Suburban,Premium,,16.0,,2.0,2024-07-03 15:21:39.098696,Good,No,Monthly,Apartment,1930.0
617239,45.0,Male,17225.0,Married,0.0,Bachelor's,,10.451374795844105,Suburban,Premium,2.0,8.0,,3.0,2022-01-25 15:21:39.183598,Poor,Yes,Monthly,Apartment,781.0
878969,58.0,Male,2789.0,Divorced,0.0,PhD,Self-Employed,27.789810323685284,Urban,Premium,2.0,15.0,788.0,3.0,2020-08-25 15:21:39.276901,Good,Yes,Weekly,Apartment,1134.0
407999,38.0,Female,4400.0,Married,,Bachelor's,,9.154437705832397,Urban,Premium,1.0,13.0,702.0,7.0,2024-05-23 15:21:39.276901,Good,Yes,Monthly,Apartment,3870.0
445461,22.0,Male,55259.0,Divorced,4.0,Bachelor's,,27.24756936661024,Rural,Comprehensive,0.0,13.0,365.0,3.0,2024-02-15 15:21:39.130190,Average,No,Rarely,House,914.0
195133,42.0,Female,2363.0,Divorced,0.0,Bachelor's,Unemployed,20.63944329324013,Rural,Basic,,6.0,491.0,5.0,2022-03-05 15:21:39.164044,Poor,Yes,Rarely,Condo,1091.0
791080,54.0,Female,14961.0,Married,4.0,PhD,Self-Employed,16.054983251324366,Suburban,Basic,,9.0,463.0,3.0,2022-02-18 15:21:39.237118,Average,Yes,Daily,House,857.0
312709,20.0,Female,25889.0,Divorced,0.0,PhD,Self-Employed,33.687099703541826,Suburban,Premium,,18.0,803.0,8.0,2021-06-17 15:21:39.246098,Poor,Yes,Rarely,House,940.0
937476,53.0,Male,44229.0,Divorced,4.0,PhD,Unemployed,25.05790926384157,Urban,Basic,2.0,4.0,595.0,4.0,2023-08-11 15:21:39.233998,Good,No,Monthly,Condo,1277.0
690066,50.0,Male,90310.0,Single,2.0,Bachelor's,,7.989995902707955,Suburban,Basic,2.0,8.0,695.0,9.0,2023-02-19 15:21:39.253660,Average,Yes,Daily,Condo,110.0
19266,35.0,Female,74908.0,Married,2.0,Bachelor's,,,Rural,Comprehensive,,7.0,690.0,2.0,2021-11-15 15:21:39.248098,Average,Yes,Monthly,Apartment,2080.0
661678,33.0,Female,107234.0,Married,2.0,High School,,10.08647329585984,Suburban,Basic,0.0,1.0,816.0,9.0,2020-11-20 15:21:39.134960,Good,No,Daily,Condo,230.0
996893,29.0,Male,27172.0,Single,0.0,Bachelor's,Employed,38.073827034599326,Urban,Basic,,5.0,456.0,8.0,2020-04-26 15:21:39.261856,Average,Yes,Monthly,House,1454.0
177223,33.0,Female,,Single,2.0,Bachelor's,Self-Employed,,Urban,Premium,,1.0,452.0,7.0,2020-12-06 15:21:39.134960,Average,Yes,Daily,Apartment,1662.0
454293,56.0,Female,42670.0,Married,2.0,Bachelor's,Self-Employed,16.947138451731153,Urban,Basic,0.0,11.0,689.0,7.0,2022-02-20 15:21:39.094752,Good,No,Rarely,Condo,2132.0
233619,19.0,Male,26962.0,Single,1.0,Master's,Self-Employed,5.989739851081363,Suburban,Basic,0.0,6.0,845.0,2.0,2020-01-07 15:21:39.134960,Poor,No,Monthly,Apartment,1034.0
940571,50.0,Female,121118.0,Divorced,2.0,Master's,Self-Employed,26.52584473064276,Suburban,Premium,3.0,7.0,439.0,2.0,2024-06-02 15:21:39.182597,Good,No,Weekly,Apartment,1223.0
911306,60.0,Female,4612.0,Divorced,0.0,Master's,Self-Employed,16.818476499085122,Rural,Premium,0.0,6.0,581.0,6.0,2020-07-17 15:21:39.237118,Good,No,Rarely,House,101.0
332830,29.0,Female,61898.0,Married,1.0,PhD,Unemployed,25.928561336134496,Suburban,Premium,1.0,10.0,,8.0,2021-12-09 15:21:39.276901,Average,Yes,Monthly,Apartment,331.0
195711,22.0,Male,60587.0,Married,2.0,High School,Unemployed,37.75552604664043,Urban,Premium,,5.0,535.0,7.0,2020-03-17 15:21:39.081504,Poor,Yes,Monthly,Condo,390.0
1174012,59.0,Male,45957.0,Married,4.0,Bachelor's,,10.78791746469516,Suburban,Comprehensive,,12.0,516.0,3.0,2020-04-26 15:21:39.097737,Good,Yes,Monthly,Apartment,1421.0
204016,25.0,Male,624.0,Divorced,4.0,PhD,Employed,24.36607407099673,Suburban,Comprehensive,1.0,17.0,348.0,9.0,2022-04-28 15:21:39.254678,Poor,Yes,Rarely,Condo,478.0
105399,18.0,Male,35754.0,Married,2.0,PhD,Unemployed,50.45883383108002,Suburban,Premium,0.0,4.0,742.0,4.0,2021-02-10 15:21:39.155231,Average,No,Monthly,House,745.0
1043278,49.0,Male,,Single,2.0,High School,Employed,26.790699616206947,Suburban,Comprehensive,2.0,0.0,816.0,9.0,2022-11-06 15:21:39.097737,Poor,No,Daily,House,2628.0
258829,18.0,Female,64970.0,Married,1.0,PhD,,13.719452824516043,Rural,Premium,0.0,13.0,332.0,5.0,2021-06-06 15:21:39.231531,Poor,Yes,Daily,Condo,390.0
403254,31.0,Male,2496.0,Single,1.0,Bachelor's,,19.55776583496654,Rural,Premium,1.0,11.0,782.0,8.0,2020-10-04 15:21:39.253660,Poor,No,Weekly,Apartment,77.0
611713,49.0,Male,5527.0,Married,2.0,High School,Unemployed,15.92709731552368,Urban,Comprehensive,,0.0,681.0,9.0,2022-06-28 15:21:39.207847,,Yes,Rarely,House,23.0
490521,62.0,Female,43750.0,,1.0,High School,,30.09835817049492,Suburban,Comprehensive,0.0,18.0,827.0,1.0,2022-05-29 15:21:39.134960,Average,Yes,Rarely,Apartment,593.0
153558,48.0,Female,44393.0,Single,2.0,High School,Unemployed,33.56621383270581,Suburban,Premium,,12.0,,1.0,2022-08-24 15:21:39.119168,Average,Yes,Monthly,Apartment,685.0
856114,28.0,Female,3920.0,Divorced,1.0,PhD,,33.96670456837466,Suburban,Premium,0.0,7.0,503.0,7.0,2023-04-13 15:21:39.134960,Good,Yes,Weekly,Apartment,653.0
680251,45.0,Female,17323.0,Married,2.0,PhD,Employed,13.92873490314788,Urban,Comprehensive,,17.0,584.0,6.0,2024-01-03 15:21:39.084065,Average,Yes,Weekly,Apartment,1282.0
1140233,18.0,Male,81499.0,Divorced,4.0,Bachelor's,,29.66446727086145,Urban,Comprehensive,0.0,8.0,845.0,8.0,2019-10-02 15:21:39.230483,Poor,Yes,Daily,House,27.0
594592,53.0,Female,7091.0,Married,4.0,Master's,,20.994588895979827,Urban,Premium,1.0,6.0,766.0,4.0,2022-06-30 15:21:39.149731,Poor,No,Weekly,Apartment,798.0
820570,40.0,Female,83336.0,Divorced,1.0,PhD,Self-Employed,18.569163978977784,Suburban,Comprehensive,1.0,8.0,320.0,7.0,2021-04-07 15:21:39.133866,,Yes,Rarely,House,3615.0
776763,56.0,Female,89811.0,Divorced,1.0,High School,Self-Employed,25.98850738676621,Rural,Premium,1.0,18.0,398.0,1.0,2024-04-06 15:21:39.288099,Good,No,Weekly,Apartment,466.0
111751,27.0,Female,,Married,3.0,Master's,,51.26642400586537,Suburban,Basic,1.0,3.0,845.0,2.0,2022-07-09 15:21:39.155231,Good,Yes,Weekly,Condo,939.0
860102,61.0,Female,24603.0,Married,0.0,PhD,Employed,27.95528730763382,Suburban,Premium,2.0,4.0,465.0,7.0,2020-09-02 15:21:39.236064,Average,No,Monthly,House,511.0
904582,44.0,Female,4844.0,Single,1.0,Master's,Unemployed,,Suburban,Premium,,10.0,612.0,2.0,2022-08-14 15:21:39.106582,,Yes,Weekly,House,495.0
823639,25.0,Female,22038.0,Married,4.0,High School,Employed,26.251847188110872,Rural,Comprehensive,1.0,5.0,527.0,2.0,2023-12-27 15:21:39.209847,Poor,Yes,Rarely,Condo,1080.0
1049033,28.0,Male,2989.0,Divorced,2.0,PhD,,11.38756541109893,Rural,Comprehensive,2.0,15.0,783.0,4.0,2023-10-03 15:21:39.253660,Average,Yes,Monthly,House,614.0
1117546,22.0,Female,4878.0,Married,2.0,Master's,Employed,50.06568320808698,Urban,Basic,,13.0,693.0,1.0,2022-04-05 15:21:39.171102,Good,No,Daily,Condo,23.0
179388,60.0,Female,8198.0,Married,1.0,Bachelor's,,33.16281767947144,Urban,Basic,0.0,5.0,806.0,8.0,2023-02-08 15:21:39.252145,Average,Yes,Monthly,House,922.0
742938,52.0,Male,19795.0,Divorced,3.0,Master's,Employed,36.764460043593445,Suburban,Comprehensive,,15.0,461.0,5.0,2024-06-23 15:21:39.287115,,No,Weekly,Condo,557.0
478128,45.0,Male,16285.0,Divorced,4.0,PhD,Unemployed,14.517768290756583,Suburban,Comprehensive,,16.0,765.0,8.0,2020-08-08 15:21:39.145732,Average,Yes,Rarely,House,635.0
6675,39.0,Female,18509.0,Single,3.0,Bachelor's,Unemployed,9.945417404714869,Suburban,Comprehensive,,17.0,598.0,3.0,2019-10-17 15:21:39.261856,Poor,No,Rarely,House,807.0
870975,55.0,Female,16531.0,Married,0.0,Bachelor's,Unemployed,19.85801040809788,Urban,Basic,0.0,2.0,321.0,9.0,2020-09-27 15:21:39.216387,Poor,Yes,Monthly,Condo,903.0
143964,19.0,Female,4983.0,Divorced,0.0,Bachelor's,,23.91445823490424,Rural,Comprehensive,0.0,1.0,568.0,4.0,2019-09-20 15:21:39.092127,Good,Yes,Daily,Condo,1686.0
1171446,49.0,Male,20346.0,Married,2.0,PhD,,48.846261951487776,Urban,Comprehensive,,3.0,685.0,1.0,2019-10-09 15:21:39.271453,Good,No,Monthly,Apartment,1118.0
793465,62.0,Female,1726.0,,,High School,Unemployed,49.10504869702559,Urban,Premium,,12.0,704.0,4.0,2024-03-31 15:21:39.244069,Good,Yes,Monthly,Apartment,829.0
228040,30.0,Male,37387.0,Single,4.0,PhD,Employed,13.651459696979703,Rural,Basic,,3.0,,9.0,2024-01-31 15:21:39.155231,Poor,No,Weekly,House,1485.0
874518,21.0,Male,33384.0,Divorced,,Master's,,35.67265578335338,Rural,Basic,2.0,16.0,801.0,2.0,2020-02-15 15:21:39.271453,Good,No,Monthly,House,949.0
1175631,33.0,Male,35692.0,Single,1.0,Master's,,7.936123923126414,Urban,Basic,,8.0,571.0,5.0,2023-12-23 15:21:39.134960,Average,No,Rarely,Apartment,744.0
408757,37.0,Male,124535.0,Married,0.0,High School,Employed,,Rural,Premium,2.0,7.0,684.0,6.0,2023-11-27 15:21:39.244069,Poor,Yes,Daily,Condo,856.0
1081589,22.0,Male,34879.0,Divorced,3.0,PhD,Employed,16.311519710060875,Urban,Comprehensive,,0.0,311.0,1.0,2022-02-15 15:21:39.179186,Good,No,Rarely,Apartment,1319.0
194028,42.0,Female,1476.0,Divorced,0.0,PhD,,28.26241066159073,Suburban,Comprehensive,0.0,0.0,770.0,7.0,2020-08-23 15:21:39.208842,,Yes,Rarely,Apartment,164.0
621064,25.0,Male,,Divorced,,Bachelor's,,34.93985035704452,Suburban,Comprehensive,1.0,15.0,362.0,3.0,2023-07-05 15:21:39.134960,Poor,No,Daily,House,399.0
185523,61.0,Male,87891.0,Divorced,2.0,Bachelor's,,,Suburban,Comprehensive,,9.0,381.0,3.0,2023-05-12 15:21:39.280784,Poor,No,Weekly,Apartment,744.0
222775,40.0,Female,54524.0,Single,0.0,PhD,,17.593681999297385,Suburban,Comprehensive,0.0,12.0,363.0,1.0,2020-07-07 15:21:39.221386,Average,Yes,Rarely,House,396.0
466504,31.0,Female,39647.0,Divorced,2.0,Bachelor's,Self-Employed,28.206943562420207,Suburban,Comprehensive,,11.0,714.0,3.0,2019-10-11 15:21:39.198406,Good,Yes,Rarely,Apartment,919.0
1183474,,Female,10991.0,Single,1.0,Bachelor's,Employed,10.037317982129151,Suburban,Basic,1.0,14.0,,6.0,2020-09-22 15:21:39.111551,Average,Yes,Weekly,Condo,2350.0
974148,61.0,Female,4818.0,Single,1.0,High School,Employed,10.240790766285857,Rural,Premium,2.0,16.0,544.0,8.0,2021-05-20 15:21:39.134960,Poor,Yes,Monthly,House,1003.0
744491,,Female,5071.0,Single,2.0,PhD,Self-Employed,20.55244860493376,Suburban,Comprehensive,1.0,0.0,324.0,4.0,2022-04-12 15:21:39.251142,Average,No,Rarely,Apartment,2058.0
755029,30.0,Female,118712.0,Married,4.0,High School,Unemployed,17.76401843161458,Suburban,Premium,2.0,10.0,414.0,2.0,2023-07-06 15:21:39.249100,Average,No,Weekly,Condo,267.0
234043,46.0,Male,80619.0,Divorced,3.0,PhD,,21.89547955567752,Suburban,Comprehensive,0.0,9.0,355.0,6.0,2023-02-11 15:21:39.236064,Average,No,Monthly,Apartment,1178.0
92807,24.0,Female,38589.0,Divorced,4.0,Master's,,34.98269409148135,Rural,Comprehensive,1.0,14.0,,5.0,2020-03-15 15:21:39.134960,Average,No,Monthly,Condo,533.0
1074635,61.0,Male,43831.0,Divorced,1.0,High School,Self-Employed,42.551880341261686,Suburban,Premium,,12.0,789.0,9.0,2021-07-20 15:21:39.097737,Average,No,Daily,Condo,707.0
1016284,19.0,Female,18957.0,Divorced,4.0,PhD,,6.802337166726248,Suburban,Premium,0.0,11.0,704.0,9.0,2020-11-11 15:21:39.230483,Good,Yes,Rarely,House,1433.0
359194,39.0,Female,6916.0,Divorced,0.0,High School,Unemployed,18.68010345395263,Suburban,Comprehensive,,11.0,629.0,4.0,2020-11-07 15:21:39.120168,Poor,Yes,Daily,Apartment,1130.0
306923,41.0,Female,34506.0,Single,,Bachelor's,Unemployed,9.99507530425386,Rural,Comprehensive,,9.0,562.0,7.0,2022-11-01 15:21:39.082499,Average,No,Rarely,Condo,381.0
935982,34.0,Female,16058.0,Divorced,0.0,Bachelor's,Employed,28.258319856751395,Suburban,Premium,2.0,9.0,762.0,4.0,2024-06-08 15:21:39.167099,Average,No,Weekly,Condo,192.0
1137927,42.0,Female,35692.0,Married,,Master's,Unemployed,27.914583284289428,Suburban,Basic,1.0,10.0,661.0,3.0,2022-03-29 15:21:39.271453,Poor,No,Rarely,Apartment,150.0
524281,37.0,Male,28863.0,Divorced,0.0,PhD,,,Suburban,Basic,2.0,7.0,743.0,9.0,2020-01-29 15:21:39.091080,Average,No,Daily,Apartment,1479.0
1060407,32.0,Female,16997.0,Married,,High School,Self-Employed,23.73213373058796,Suburban,Basic,1.0,14.0,683.0,1.0,2021-01-25 15:21:39.209847,Poor,No,Weekly,Condo,2357.0
399278,,Female,45928.0,Single,4.0,PhD,Self-Employed,38.913373375651005,Urban,Comprehensive,1.0,4.0,447.0,1.0,2024-05-02 15:21:39.134960,Poor,No,Daily,Condo,964.0
